site_id,id,region,epid,measure_id,glz_class,epid_assigned,n_lepi,n_plant,av_reg_dist_lepi_pa,av_reg_dist_plant_pa,sum_troph_int_pa,n_unique_int_pa,connectance_pa,z_score_nest_pa,sum_crops_pa,n_crop_pests_pa,sizemanagementunit_ha,slope,glz,oc_ha,oc_0.25ha,p_ha,optimisation,ecovalue,cost,budget
SEG40,ESS_TSC_SEG40,SCH,SEG40,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,16.62,3.88,25,0,0,574.74,ESS_TSC,2.550824176,0,2501
SEG41,ESS_TSC_SEG41,SCH,SEG41,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,8.11,0.98,39,297.28,74.32,678.68,ESS_TSC,2.788461538,74.32,2501
SEG42,ESS_TSC_SEG42,SCH,SEG42,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.93,4.01,29,0,0,699.48,ESS_TSC,2.550824176,0,2501
SEG43,ESS_TSC_SEG43,SCH,SEG43,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,9.72,2.82,23,0,0,512.39,ESS_TSC,2.550824176,0,2501
SEG46,ESS_TSC_SEG46,SCH,SEG46,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,3.34,1.67,41,311.82,77.96,725.59,ESS_TSC,2.788461538,77.96,2501
SEG47,ESS_TSC_SEG47,SCH,SEG47,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,10.08,4.99,36,270.93,67.73,584.86,ESS_TSC,2.788461538,67.73,2501
SEG48,ESS_TSC_SEG48,SCH,SEG48,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,42.2,1.02,37,278.8,69.7,616.13,ESS_TSC,2.788461538,69.7,2501
SEG49,ESS_TSC_SEG49,SCH,SEG49,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.53,1.39,26,0,0,605.94,ESS_TSC,2.550824176,0,2501
SEG1,ESS_SEG01,SCH,SEG01,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,23,0.42,45,321.06,80.27,756.86,ESS,1.25,80.27,2504
SEG2,ESS_SEG02,SCH,SEG02,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,45,0.06,47,341.07,85.27,757.79,ESS,1.25,85.27,2504
SEG3,ESS_SEG03,SCH,SEG03,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,30.4,0.35,45,321.06,80.27,756.86,ESS,1.25,80.27,2504
SEG4,ESS_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,ESS,1.464285714,0,2504
SEG5,ESS_SEG05,SCH,SEG05,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,71.5,0.35,39,297.28,74.32,678.68,ESS,1.25,74.32,2504
SEG6,ESS_SEG06,SCH,SEG06,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.16,33,153.67,38.42,558.93,ESS,1,38.42,2504
SEG8,ESS_SEG08,SCH,SEG08,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,17.9,0.43,39,297.28,74.32,678.68,ESS,1.25,74.32,2504
SEG9,ESS_SEG09,SCH,SEG09,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,42.2,0,34,257.38,64.34,512.39,ESS,1.464285714,64.34,2504
SEG10,ESS_SEG10,SCH,SEG10,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,30.4,0.67,45,321.06,80.27,756.86,ESS,1.25,80.27,2504
SEG11,ESS_SEG11,SCH,SEG11,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,30.4,0,40,311.82,77.96,725.59,ESS,1.25,77.96,2504
SEG12,ESS_SEG12,SCH,SEG12,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,23,0.36,45,321.06,80.27,756.86,ESS,1.25,80.27,2504
SEG13,ESS_SEG13,SCH,SEG13,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,8.46,0.65,32,153.39,38.35,535.35,ESS,1,38.35,2504
SEG14,ESS_SEG14,SCH,SEG14,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,16.5,1.39,47,341.07,85.27,757.79,ESS,1.25,85.27,2504
SEG15,ESS_SEG15,SCH,SEG15,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,71.5,0.6,39,297.28,74.32,678.68,ESS,1.25,74.32,2504
SEG16,ESS_SEG16,SCH,SEG16,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,71.5,1.11,38,289.4,72.35,647.41,ESS,1.25,72.35,2504
SEG17,ESS_SEG17,SCH,SEG17,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.68,33,153.67,38.42,558.93,ESS,1,38.42,2504
SEG19,ESS_SEG19,SCH,SEG19,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,51.6,0.12,40,311.82,77.96,725.59,ESS,1.25,77.96,2504
SEG20,ESS_SEG20,SCH,SEG20,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,19,0.82,32,153.39,38.35,535.35,ESS,1,38.35,2504
SEG21,ESS_SEG21,SCH,SEG21,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,8.3,0.55,32,153.39,38.35,535.35,ESS,1,38.35,2504
SEG23,ESS_SEG23,SCH,SEG23,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,43.4,0.18,37,326.41,81.6,568.52,ESS,1.464285714,81.6,2504
SEG24,ESS_SEG24,SCH,SEG24,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,58.69,0.72,37,326.41,81.6,568.52,ESS,1.464285714,81.6,2504
SEG25,ESS_SEG25,SCH,SEG25,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,8.98,0.98,35,277.81,69.45,531.1,ESS,1.464285714,69.45,2504
SEG26,ESS_SEG26,SCH,SEG26,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,43.4,0.31,34,257.38,64.34,512.39,ESS,1.464285714,64.34,2504
SEG28,ESS_SEG28,SCH,SEG28,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,19.9,0.96,48,341.07,85.27,757.79,ESS,1.25,85.27,2504
SEG29,ESS_SEG29,SCH,SEG29,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,19.9,0.62,48,341.07,85.27,757.79,ESS,1.25,85.27,2504
SEG31,ESS_SEG31,SCH,SEG31,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,32.44,4.68,45,321.06,80.27,756.86,ESS,1.25,80.27,2504
SEG33,ESS_SEG33,SCH,SEG33,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,8.17,3.55,37,326.41,81.6,568.52,ESS,1.464285714,81.6,2504
SEG34,ESS_SEG34,SCH,SEG34,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,27.76,8.09,37,326.41,81.6,568.52,ESS,1.464285714,81.6,2504
SEG35,ESS_SEG35,SCH,SEG35,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,27.76,2.47,40,311.82,77.96,725.59,ESS,1.25,77.96,2504
SEG36,ESS_SEG36,SCH,SEG36,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,6.56,3.33,36,305.99,76.5,549.8,ESS,1.464285714,76.5,2504
SEG37,ESS_SEG37,SCH,SEG37,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,18.16,4.37,21,0,0,450.03,ESS,1.464285714,0,2504
SEG38,ESS_SEG38,SCH,SEG38,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,3.32,2.1,34,257.38,64.34,512.39,ESS,1.464285714,64.34,2504
SEG39,ESS_SEG39,SCH,SEG39,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,11.76,1.74,34,257.38,64.34,512.39,ESS,1.464285714,64.34,2504
SEG40,ESS_SEG40,SCH,SEG40,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,16.62,3.88,25,0,0,574.74,ESS,1.464285714,0,2504
SEG41,ESS_SEG41,SCH,SEG41,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,8.11,0.98,39,297.28,74.32,678.68,ESS,1.25,74.32,2504
SEG42,ESS_SEG42,SCH,SEG42,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.93,4.01,29,0,0,699.48,ESS,1.464285714,0,2504
SEG43,ESS_SEG43,SCH,SEG43,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,9.72,2.82,23,0,0,512.39,ESS,1.464285714,0,2504
SEG46,ESS_SEG46,SCH,SEG46,15,3,SEG36,1,0.538461538,0.472222222,0.312169312,0.69047619,0,0.551724138,0.769957214,0.75,0.5,3.34,1.67,41,311.82,77.96,725.59,ESS,1.25,77.96,2504
SEG47,ESS_SEG47,SCH,SEG47,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.08,4.99,36,305.99,76.5,549.8,ESS,1.464285714,76.5,2504
SEG48,ESS_SEG48,SCH,SEG48,6,3,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,42.2,1.02,37,326.41,81.6,568.52,ESS,1.464285714,81.6,2504
SEG49,ESS_SEG49,SCH,SEG49,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.53,1.39,26,0,0,605.94,ESS,1.464285714,0,2504
SEG1,RDR_SEG01,SCH,SEG01,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,23,0.42,45,321.06,80.27,756.86,RDR,1.545131485,80.27,2505
SEG2,RDR_SEG02,SCH,SEG02,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,45,0.06,47,326.36,81.59,772.5,RDR,1.545131485,81.59,2505
SEG3,RDR_SEG03,SCH,SEG03,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0.35,45,321.06,80.27,756.86,RDR,1.545131485,80.27,2505
SEG4,RDR_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,RDR,0.842440101,0,2505
SEG5,RDR_SEG05,SCH,SEG05,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,0.35,39,297.28,74.32,678.68,RDR,1.545131485,74.32,2505
SEG6,RDR_SEG06,SCH,SEG06,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.16,33,153.67,38.42,558.93,RDR,1.472222222,38.42,2505
SEG8,RDR_SEG08,SCH,SEG08,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,17.9,0.43,39,297.28,74.32,678.68,RDR,1.545131485,74.32,2505
SEG9,RDR_SEG09,SCH,SEG09,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,42.2,0,34,187.26,46.81,582.51,RDR,1.472222222,46.81,2505
SEG10,RDR_SEG10,SCH,SEG10,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0.67,45,321.06,80.27,756.86,RDR,1.545131485,80.27,2505
SEG11,RDR_SEG11,SCH,SEG11,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0,40,311.82,77.96,725.59,RDR,1.545131485,77.96,2505
SEG12,RDR_SEG12,SCH,SEG12,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,23,0.36,45,321.06,80.27,756.86,RDR,1.545131485,80.27,2505
SEG13,RDR_SEG13,SCH,SEG13,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,8.46,0.65,32,153.39,38.35,535.35,RDR,1.472222222,38.35,2505
SEG14,RDR_SEG14,SCH,SEG14,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,16.5,1.39,47,326.36,81.59,772.5,RDR,1.545131485,81.59,2505
SEG15,RDR_SEG15,SCH,SEG15,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,0.6,39,297.28,74.32,678.68,RDR,1.545131485,74.32,2505
SEG16,RDR_SEG16,SCH,SEG16,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,1.11,38,289.4,72.35,647.41,RDR,1.545131485,72.35,2505
SEG17,RDR_SEG17,SCH,SEG17,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.68,33,153.67,38.42,558.93,RDR,1.472222222,38.42,2505
SEG19,RDR_SEG19,SCH,SEG19,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,51.6,0.12,40,311.82,77.96,725.59,RDR,1.545131485,77.96,2505
SEG20,RDR_SEG20,SCH,SEG20,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,19,0.82,32,153.39,38.35,535.35,RDR,1.472222222,38.35,2505
SEG21,RDR_SEG21,SCH,SEG21,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,8.3,0.55,32,153.39,38.35,535.35,RDR,1.472222222,38.35,2505
SEG22,RDR_SEG22,SCH,SEG22,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,33.67,0.26,50,330.29,82.57,788.14,RDR,1.545131485,82.57,2505
SEG23,RDR_SEG23,SCH,SEG23,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,43.4,0.18,37,278.8,69.7,616.13,RDR,1.545131485,69.7,2505
SEG24,RDR_SEG24,SCH,SEG24,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,58.69,0.72,37,278.8,69.7,616.13,RDR,1.545131485,69.7,2505
SEG25,RDR_SEG25,SCH,SEG25,11,2,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.98,0.98,35,255.32,63.83,553.59,RDR,1.545131485,63.83,2505
SEG26,RDR_SEG26,SCH,SEG26,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,43.4,0.31,34,187.26,46.81,582.51,RDR,1.472222222,46.81,2505
SEG28,RDR_SEG28,SCH,SEG28,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,19.9,0.96,48,326.36,81.59,772.5,RDR,1.545131485,81.59,2505
SEG29,RDR_SEG29,SCH,SEG29,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,19.9,0.62,48,326.36,81.59,772.5,RDR,1.545131485,81.59,2505
SEG31,RDR_SEG31,SCH,SEG31,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,32.44,4.68,45,321.06,80.27,756.86,RDR,1.545131485,80.27,2505
SEG32,RDR_SEG32,SCH,SEG32,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,32.44,2.44,56,344.84,86.21,835.05,RDR,1.545131485,86.21,2505
SEG33,RDR_SEG33,SCH,SEG33,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.17,3.55,37,278.8,69.7,616.13,RDR,1.545131485,69.7,2505
SEG34,RDR_SEG34,SCH,SEG34,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,27.76,8.09,37,278.8,69.7,616.13,RDR,1.545131485,69.7,2505
SEG35,RDR_SEG35,SCH,SEG35,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,27.76,2.47,40,311.82,77.96,725.59,RDR,1.545131485,77.96,2505
SEG36,RDR_SEG36,SCH,SEG36,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,6.56,3.33,36,270.93,67.73,584.86,RDR,1.545131485,67.73,2505
SEG37,RDR_SEG37,SCH,SEG37,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,18.16,4.37,21,0,0,450.03,RDR,0.842440101,0,2505
SEG38,RDR_SEG38,SCH,SEG38,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,3.32,2.1,34,187.26,46.81,582.51,RDR,1.472222222,46.81,2505
SEG39,RDR_SEG39,SCH,SEG39,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,11.76,1.74,34,187.26,46.81,582.51,RDR,1.472222222,46.81,2505
SEG40,RDR_SEG40,SCH,SEG40,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,16.62,3.88,25,0,0,574.74,RDR,0.842440101,0,2505
SEG41,RDR_SEG41,SCH,SEG41,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.11,0.98,39,297.28,74.32,678.68,RDR,1.545131485,74.32,2505
SEG42,RDR_SEG42,SCH,SEG42,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.93,4.01,29,0,0,699.48,RDR,0.842440101,0,2505
SEG43,RDR_SEG43,SCH,SEG43,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,9.72,2.82,23,0,0,512.39,RDR,0.842440101,0,2505
SEG46,RDR_SEG46,SCH,SEG46,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,3.34,1.67,41,311.82,77.96,725.59,RDR,1.545131485,77.96,2505
SEG47,RDR_SEG47,SCH,SEG47,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,10.08,4.99,36,270.93,67.73,584.86,RDR,1.545131485,67.73,2505
SEG48,RDR_SEG48,SCH,SEG48,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,42.2,1.02,37,278.8,69.7,616.13,RDR,1.545131485,69.7,2505
SEG49,RDR_SEG49,SCH,SEG49,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.53,1.39,26,0,0,605.94,RDR,0.842440101,0,2505
SEG1,TIN_ESR_SEG01,SCH,SEG01,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,23,0.42,45,321.06,80.27,756.86,TIN_ESR,2.244458128,80.27,2454
SEG2,TIN_ESR_SEG02,SCH,SEG02,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,45,0.06,47,326.36,81.59,772.5,TIN_ESR,2.244458128,81.59,2454
SEG3,TIN_ESR_SEG03,SCH,SEG03,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,30.4,0.35,45,321.06,80.27,756.86,TIN_ESR,2.244458128,80.27,2454
SEG4,TIN_ESR_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,TIN_ESR,1.605842931,0,2454
SEG5,TIN_ESR_SEG05,SCH,SEG05,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,71.5,0.35,39,297.28,74.32,678.68,TIN_ESR,2.244458128,74.32,2454
SEG6,TIN_ESR_SEG06,SCH,SEG06,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.16,33,153.67,38.42,558.93,TIN_ESR,1.467646209,38.42,2454
SEG8,TIN_ESR_SEG08,SCH,SEG08,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,17.9,0.43,39,297.28,74.32,678.68,TIN_ESR,2.244458128,74.32,2454
SEG9,TIN_ESR_SEG09,SCH,SEG09,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,42.2,0,34,247.46,61.87,522.31,TIN_ESR,2.244458128,61.87,2454
SEG10,TIN_ESR_SEG10,SCH,SEG10,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,30.4,0.67,45,321.06,80.27,756.86,TIN_ESR,2.244458128,80.27,2454
SEG11,TIN_ESR_SEG11,SCH,SEG11,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,30.4,0,40,311.82,77.96,725.59,TIN_ESR,2.244458128,77.96,2454
SEG12,TIN_ESR_SEG12,SCH,SEG12,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,23,0.36,45,321.06,80.27,756.86,TIN_ESR,2.244458128,80.27,2454
SEG13,TIN_ESR_SEG13,SCH,SEG13,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,8.46,0.65,32,228.97,57.24,459.77,TIN_ESR,2.244458128,57.24,2454
SEG14,TIN_ESR_SEG14,SCH,SEG14,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,16.5,1.39,47,326.36,81.59,772.5,TIN_ESR,2.244458128,81.59,2454
SEG15,TIN_ESR_SEG15,SCH,SEG15,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,71.5,0.6,39,297.28,74.32,678.68,TIN_ESR,2.244458128,74.32,2454
SEG16,TIN_ESR_SEG16,SCH,SEG16,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,71.5,1.11,38,289.4,72.35,647.41,TIN_ESR,2.244458128,72.35,2454
SEG17,TIN_ESR_SEG17,SCH,SEG17,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.68,33,153.67,38.42,558.93,TIN_ESR,1.467646209,38.42,2454
SEG19,TIN_ESR_SEG19,SCH,SEG19,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,51.6,0.12,40,311.82,77.96,725.59,TIN_ESR,2.244458128,77.96,2454
SEG20,TIN_ESR_SEG20,SCH,SEG20,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,19,0.82,32,228.97,57.24,459.77,TIN_ESR,2.244458128,57.24,2454
SEG21,TIN_ESR_SEG21,SCH,SEG21,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,8.3,0.55,32,228.97,57.24,459.77,TIN_ESR,2.244458128,57.24,2454
SEG23,TIN_ESR_SEG23,SCH,SEG23,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,43.4,0.18,37,278.8,69.7,616.13,TIN_ESR,2.244458128,69.7,2454
SEG24,TIN_ESR_SEG24,SCH,SEG24,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,58.69,0.72,37,278.8,69.7,616.13,TIN_ESR,2.244458128,69.7,2454
SEG25,TIN_ESR_SEG25,SCH,SEG25,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,8.98,0.98,35,255.32,63.83,553.59,TIN_ESR,2.244458128,63.83,2454
SEG26,TIN_ESR_SEG26,SCH,SEG26,10,2,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,43.4,0.31,34,247.46,61.87,522.31,TIN_ESR,2.244458128,61.87,2454
SEG28,TIN_ESR_SEG28,SCH,SEG28,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,19.9,0.96,48,326.36,81.59,772.5,TIN_ESR,2.244458128,81.59,2454
SEG29,TIN_ESR_SEG29,SCH,SEG29,10,3,SEG38,0.875,0.692307692,0.373626374,0.269406393,0.714285714,0,0.530172414,1,0.428571429,0.5,19.9,0.62,48,326.36,81.59,772.5,TIN_ESR,2.244458128,81.59,2454
